created_at,id,title,url,num_points,num_comments,author,hours
2016-03-07 08:32:00,11237776,Ask HN: Any Site that teaches JavaScript the way RailsCasts.com teaches Rails?,,5,1,jamesxx,8
2015-12-11 05:09:00,10715564,Ask HN: Should I Take CTO/Co-Founder Role?,,4,10,ctomaybe,5
2015-12-24 21:13:00,10789593,Ask HN: Predictions for 2016,,3,2,diminish,21
2016-08-15 23:19:00,12294279,Ask HN: Is there a technological solution to the Kashmir problem?,,11,5,ahussain,23
2016-08-28 18:58:00,12377899,Ask HN: How do you learn a new concept/programming language/ framework?,,2,3,Kaladin,18
2015-10-21 20:48:00,10428572,Ask HN: Need Startup Growth Advice/Help,,2,1,jamesdharper3,20
2016-06-16 15:06:00,11916628,Ask HN: What is that website that compared language vs. language?,,1,1,usermac,15
2016-09-10 16:01:00,12469765,Ask HN: Resources on how to build internal/enterprise tools?,,10,5,internal_tools,16
2016-02-03 09:30:00,11025571,Ask HN: Which industry sector should I target?,,77,60,leksak,9
2016-01-19 00:20:00,10928046,Ask HN: Where do I go to learn Modern PHP?,,6,2,mikeschmatz,0
2015-11-30 17:19:00,10650500,Ask HN: What's the solution to internet connectivity problems in Windows 10?,,1,1,chirau,17
2016-06-16 08:42:00,11914812,Ask HN: Are bots just a hype?,,3,6,kyloren,8
2016-08-11 17:40:00,12270219,Ask HN: How many professional developers contribute to open source?,,22,12,morinted,17
2016-05-25 15:46:00,11770566,Ask HN: Do you (developers) manage your own servers?,,17,22,cdnsteve,15
2015-10-03 18:03:00,10324755,"Ask HN: Looking to purchase a software-defined radio, any advice?",,85,32,grantham,18
2015-09-20 17:27:00,10248273,Ask HN: How do you manage and structure a team?,,136,62,losingcontrol,17
2016-03-23 13:49:00,11344357,Ask HN: What should I ask before joining a new startup?,,3,2,cupofjoakim,13
2015-10-26 20:44:00,10454334,"Ask HN: Developers vs. machines, how long will it last?",,1,2,montbonnot,20
2016-07-18 03:09:00,12113052,"Ask HN: How many of you actually identify yourself as hackers? If so, why?",,9,18,type0,3
2016-09-08 18:20:00,12455664,Ask HN: What is the most frustrating part about working as a contractor?,,1,2,raykanani99,18
2015-11-24 19:21:00,10622903,Ask HN: Why does Uber need ID to DELETE account?,,6,1,benten10,19
2015-12-21 10:43:00,10770507,Ask HN: How do you manage your bookmarks?,,4,3,gghyslain,10
2015-12-19 02:17:00,10762327,"Ask HN: Electrical Eng. PhD, Thinking of Moving to Programming Jobs. Worth It?",,6,11,ee_throwaway,2
2016-05-18 19:03:00,11724778,Ask HN: Autism?,,13,4,mkra,19
2015-11-25 02:21:00,10625010,Ask HN: Should I build an airline booking system?,,6,11,espitia,2
2015-09-13 13:31:00,10211331,Ask HN: Great nontech book that you read recently?,,11,34,thunga,13
2016-08-28 05:19:00,12375402,Ask HN: Is there space for a technology matchmaker?,,2,5,meticulouschris,5
2015-11-25 18:40:00,10628740,Ask HN: Which antivirus are you using on Windows hosts?,,6,10,vive-la-liberte,18
2016-01-16 23:24:00,10917365,Ask HN: JavaScript code explainer?,,1,2,codininj,23
2015-10-09 15:03:00,10360480,Ask HN: Which password manager do you recommend?,,1,6,lorenzhs,15
2015-10-25 12:42:00,10446744,"Ask HN: Those who develop desktop apps, what is your toolset?",,8,12,vijayr,12
2016-05-23 19:41:00,11756315,Ask HN: What does your SaaS do and how many paying customers do you have?,,1,2,uptown,19
2016-09-21 08:26:00,12546363,Ask HN: is there a cross-device calendar with tasks outside of Outlook and iOS?,,2,1,ybalkind,8
2016-08-08 05:41:00,12245697,Ask HN: Going to SF next week. Any good conferences there?,,1,3,richerlariviere,5
2016-09-22 11:52:00,12556160,Ask HN: What are the must-read books about economics/finance?,,442,266,curiousgal,11
2016-07-12 20:30:00,12082078,Ask HN: What's your favorite way to save money?,,164,183,jmaccabee,20
2016-09-22 12:50:00,12556432,Ask HN: When to ask for my first raise?,,7,3,raiseta,12
2016-02-17 21:12:00,11121446,Ask HN: Too many ideas. How do you decide what to work on next?,,13,10,sharemywin,21
2016-07-28 16:16:00,12181168,Ask HN: Rails 4 or Rails 5,,2,2,webbrahmin,16
2016-04-26 19:29:00,11574825,Ask HNs: Who would you hire?,,3,4,samfisher83,19
2016-01-25 18:41:00,10968972,Ask HN: Why aren't there partial static generators?,,1,1,hanniabu,18
2016-05-21 04:26:00,11743203,Ask HN: Any advice or resources for socially responsible investing?,,11,5,khyur,4
2015-11-08 20:26:00,10529732,Ask HN: What do you think of open office floor plans?,,3,8,att159,20
2016-04-25 18:30:00,11566231,Ask HN: Which tools are used for remote pair programming?,,2,1,prateekbhatt,18
2016-04-14 13:24:00,11496429,Ask HN: Where is the best place to sell my website?,,1,5,adzeds,13
2016-02-08 21:50:00,11061129,Ask HN: What skills do self-taught Web Developers commonly lack?,,13,10,sabbasb,21
2016-06-15 15:15:00,11909798,Ask HN: How to approach writing a web crawler that can handle JavaScript?,,4,3,awclives,15
2016-05-04 04:42:00,11626242,"Ask HN: If Craig Wright is Satoshi, how much tax does he owe?",,5,1,macarthy12,4
2016-03-23 15:58:00,11345584,Ask HN: What to do to protect against NPM malicious activities?,,2,1,d0m,15
2016-08-01 17:16:00,12204156,Ask HN: What are the best open source apps written with React/Redux?,,23,2,yadongwen,17
2016-09-15 13:50:00,12506079,"Ask HN: First time managing an internal team, how can I be a successful boss?",,2,1,wlfsbrg,13
2016-02-14 15:57:00,11098709,Ask HN: What Linux distros avoid systemd?,,6,6,pmoriarty,15
2016-06-14 22:32:00,11905869,Ask HN: Which service to use for livecoding?,,1,1,musicaldope,22
2016-09-22 15:44:00,12557645,Ask HN: Who is going to the office hours and/or fireside chat in Buenos Aires?,,3,1,wslh,15
2016-01-07 14:00:00,10857912,Ask HN: How to accept payments globally as a business in Sub Saharan Africa?,,2,1,reg29,14
2015-10-07 18:09:00,10347778,Ask HN: How do we solve the email problem?,,2,6,cmacole,18
2016-04-12 04:22:00,11477246,Ask HN: What's it like working at a cannabis tech startup company?,,9,2,hoodoof,4
2015-11-12 15:38:00,10553746,Ask HN: Minimum legal setup to do software consulting,,20,12,buzzdenver,15
2015-12-17 05:37:00,10749776,Ask HN: What's wrong with big pharma?,,1,1,personjerry,5
2015-11-12 16:28:00,10554122,Ask HN: WordPress Custom Page Hourly Rate?,,3,2,hanniabu,16
2016-09-19 18:51:00,12533747,Ask HN: Do you worry that your product will be killed by one of the tech giants?,,8,14,shanwang,18
2016-04-08 17:54:00,11456532,"Ask HN: What is the most money a bootstrapped, one-person company has sold for?",,2,2,hoodoof,17
2015-11-30 22:15:00,10652285,"Ask HN: Would quitting my job, to work on a passion project, be a bad idea?",,2,6,Skywing,22
2016-04-27 13:34:00,11580259,Ask HN: Got my first enterprise customer...now what?,,14,10,throwthisawaypl,13
2015-12-10 01:52:00,10708318,Ask HN: What's so special about HN? Why do you hang out here?,,6,19,nonotmeplease,1
2016-07-03 20:14:00,12027432,Ask HN: Why doesn't Facebook let you disable comments like YouTube?,,6,1,millzlane,20
2016-05-05 22:38:00,11640210,Ask HN: Best way to learn 'modern' C++?,,14,7,zensavona,22
2016-07-16 02:23:00,12104965,Ask HN: Cheap databases for new projects?,,2,8,kevinsimper,2
2015-10-10 13:53:00,10365517,Ask HN: Dell pricing of XPS 13 developer notebooks,,4,4,infocollector,13
2016-02-04 11:18:00,11033255,Ask HN: Worth working on a project that you have no direct relationship with?,,3,5,alexcason,11
2015-12-05 04:41:00,10680901,Ask HN: What are the best books on creating a programming language?,,20,18,sdegutis,4
2016-08-06 18:34:00,12239280,Ask HN: My infosec auditor rejects open source. What now?,,33,17,_ix,18
2016-08-05 10:05:00,12231095,"Ask HN: Life coach idea, need your input",,2,7,ranaway,10
2015-09-21 20:55:00,10255071,Ask HN: How big effort do you think building a top quality OS would be?,,2,3,Numberwang,20
2015-09-10 14:22:00,10198178,Ask HN: How to stop procrastination?,,4,1,botw,14
2016-02-04 05:46:00,11032257,Ask HN: Making the switch from physics to industry?,,10,10,phystoind,5
2015-11-09 17:24:00,10534349,Ask HN: How do I start an analytics consulting company?,,6,4,tixocloud,17
2015-12-29 11:51:00,10806268,Ask HN: Why WordPress is still using SVN?,,3,3,ziodave,11
2015-11-10 21:30:00,10542662,Ask HN: Are there any auctioning algorithms?,,2,1,gradinaru_alex,21
2016-04-20 03:46:00,11532129,Ask HN: Can/should we resubmit links?,,2,2,haack,3
2015-11-12 16:43:00,10554219,Ask HN: Why does Reddit hate my startup while loving HN favs like StartupLister?,,2,9,booruguru,16
2016-06-05 11:55:00,11840510,"Ask HN: Advices, Literrature, hacks for prepping to be a parent",,2,2,m4nu,11
2016-09-20 14:42:00,12539867,Ask HN: Your experience with a dedicated test team?,,5,4,maramono,14
2015-10-24 20:58:00,10444844,Ask HN: Do you listen music while programming??,,22,26,christopherDam,20
2015-11-07 14:27:00,10524856,Ask HN: Is the Atom good enough to use?,,2,11,mrnoname,14
2016-01-16 03:26:00,10914079,Ask HN: What book changed your life in 2015?,,28,15,anildigital,3
2016-06-26 06:37:00,11979652,Ask HN: Immutable data structures for the back end?,,3,7,uptownhr,6
2015-12-06 19:19:00,10686212,Ask HN: Do you find reading increasingly challenging?,,56,46,readchallenged,19
2016-05-29 06:50:00,11795220,Ask HN: Is secure messaging mainly a usability problem?,,3,5,brhsiao,6
2016-02-05 17:38:00,11043048,Ask HN: What's the best minimal CSS framework?,,5,5,jnardiello,17
2015-09-19 15:38:00,10244533,Ask HN: Do you feel guilty when you quit a job?,,7,3,throwaway_ldn,15
2016-09-15 07:11:00,12504024,Ask HN: How to become a Unix/Linux power user?,,2,3,bangda,7
2016-01-29 03:26:00,10993284,Ask HN: What problems do international people face when they come to the U.S.?,,12,16,rm2904,3
2016-04-23 12:37:00,11555292,Ask HN: What would you do if you could live for a 1000 years?,,2,3,prattbhatt,12
2015-09-28 00:35:00,10288427,ASK HN: Why are so many IP's text based?,,2,8,vjoshi,0
2016-01-11 13:05:00,10880532,"Ask HN: Review my starup, vulners.com (vulnerability database)",https://vulners.com,1,4,vulnersTeam,13
2016-08-26 08:39:00,12364995,Ask HN: What's your preferred VPS service for personal projects?,,20,24,oliverjudge,8
2016-08-23 11:50:00,12342908,Ask HN: Fault-tolerant database for small datasets?,,3,8,ffggvv,11
2015-09-22 11:37:00,10257904,Ask HN: Which web app do you use to plan/organise your thoughts and projects?,,1,4,eecks,11
2016-04-21 08:43:00,11540483,Ask HN: How do you keep informed?,,5,1,atduarte,8
2016-08-06 12:25:00,12237875,Ask HN: Looking for mentor,,2,7,ejanus,12
2016-06-22 15:44:00,11954788,Ask HN: Operational complexity of micro services?,,1,2,tmaly,15
2016-04-29 11:54:00,11595076,"Ask HN: This app, that app, which app, what app?",,2,1,ivineet,11
2015-09-13 11:25:00,10211011,Ask HN: How to monetise helmetrex.com?,,4,4,ipselon,11
2016-06-11 22:51:00,11885755,Ask HN: How do you identify potential in a software developer?,,5,2,msurekci,22
2015-11-06 05:13:00,10517951,Ask HN: Does anyone really love their job?,,22,22,tech_crawl_,5
2016-06-02 09:25:00,11821245,"Ask HN: Numerical PDE's, Programming Language and Book Recommendations",,2,1,dcownden,9
2015-09-17 03:28:00,10231417,Ask HN: What am I doing wrong or where is the Fail?,,3,9,chad_strategic,3
2016-05-05 14:45:00,11636523,Ask HN: Are web developers on the chopping block?,,12,16,acconrad,14
2016-05-02 11:06:00,11610474,Ask HN: Control units for automotive,,2,1,selmat,11
2016-06-13 12:03:00,11893057,"Ask HN: Financial resources for IT certification course, exam, or otherwise?",,2,2,jdironman,12
2016-01-26 22:57:00,10976903,"Ask HN: Am I ridiculous for finding 8 hours of work as a coder, ridiculous?",,54,43,EC1,22
2015-09-22 18:23:00,10260535,Ask HN: How to make quick help GIFs?,,1,3,codewithcheese,18
2015-11-10 19:04:00,10541519,Ask HN: Hacking or management?,,11,18,vcald64,19
2016-02-24 18:55:00,11169159,"Ask HN: One email, multiple team members",,2,3,codegeek,18
2016-01-28 01:03:00,10985137,Ask HN: Why is hosting in Australia (and New Zealand) so crazy expensive?,,11,22,mingabunga,1
2016-05-15 08:53:00,11700086,Ask HN: What are the optimal layout and Desired CV Characteristics?,,6,4,dimitrieh,8
2016-05-30 12:16:00,11800902,Ask HN: Advice needed regarding TDD from programmers,,6,5,supersan,12
2016-06-11 16:24:00,11884023,Ask HN: Is Bloch's Effective Java Still Current?,,11,2,somethingsimple,16
2015-12-01 20:07:00,10658351,Ask HN: Open Source License Which Prevents Competing SAAS,,1,4,whistlerbrk,20
2015-11-03 01:26:00,10496739,Ask HN: Considering a job offer at a unicorn. What should I know about equity?,,7,13,trying222,1
2016-04-25 19:20:00,11566605,Ask HN: What AWS cloud management service do you recommend for small companies?,,2,1,eblanshey,19
2016-07-18 17:51:00,12116792,Ask HN: Free VPN with good privacy,,1,1,GTP,17
2016-03-31 17:07:00,11398707,Ask HN: Are you buying a Tesla model 3?,,9,29,billconan,17
2015-11-12 12:26:00,10552694,Ask HN: What's the best way to find a product co-founder?,,2,2,maxro,12
2015-10-20 02:24:00,10417071,Ask HN: The best app to keep a work diary,,28,41,funkyy,2
2015-09-06 14:53:00,10177801,Ask HN: How to keep young developers,,3,6,orangeplus,14
2016-05-06 14:58:00,11644409,Ask HN: Who is using AWS Aurora in production?,,6,4,netshade,14
2015-12-10 18:16:00,10712246,Ask HN: How to get a moderators attention?,,2,1,jason_slack,18
2016-07-20 14:06:00,12129082,Ask HN: Anyone ever bought a business off a site like BizBuySell.com?,,1,2,sharemywin,14
2016-01-13 13:26:00,10894061,Ask HN: How does your company manage passwords,,4,6,bebopsbraunbaer,13
2016-02-08 15:22:00,11058557,Ask HN: How do 100+ person startups efficiently manage employee expenses?,,6,3,vinnyglennon,15
2016-08-25 15:31:00,12359817,Ask HN: Paid alternatives to WhatsApp,,8,10,reacharavindh,15
2016-02-11 21:32:00,11083439,Ask HN: How many hours do you spend coding per day?,,3,1,sabbasb,21
2016-07-01 18:53:00,12018733,Ask HN: Where's the best place or best way to learn JavaScript syntax?,,1,2,krmmalik,18
2016-04-08 05:57:00,11452814,Ask HN: What's your preferred toolset for developing desktop GUI applications?,,5,3,xzion,5
2016-04-24 21:43:00,11561493,Ask HN: Why is codemill not gaining momentum?,,5,9,onecooldev24,21
2015-10-29 03:20:00,10469041,Ask HN: Where can I find high quality writing services?,,12,14,atrust,3
2016-09-06 15:26:00,12436674,Ask HN: Working as contractor in UAE,,3,1,ingmarheinrich,15
2016-05-01 09:39:00,11605548,Ask HN: Looking for open-source project,,5,2,ejanus,9
2015-12-22 20:48:00,10780305,Ask HN: Middleman-free sites like hnhiring.me/craigslist to find freelance work?,,5,2,notetoself,20
2016-08-10 12:57:00,12261283,Ask HN: Which linux/unix C++/C IDE are you using?,,2,1,soulbadguy,12
2016-02-18 15:09:00,11126241,Ask HN: Likelihood the FBI also submitted to Google a court ordered mandate?,,1,1,Dowwie,15
2016-05-21 18:52:00,11745706,Ask HN: What to factors keep in mind while choosing domain registrar?,,10,11,hargup,18
2016-01-15 18:13:00,10910994,Ask HN: Cofounder?,,1,1,a_lifters_life,18
2016-03-24 01:50:00,11349991,Ask HN: Would you move your company blog to Medium?,,7,9,traviagio,1
2016-03-15 22:13:00,11293428,Ask HN: Recommendation for a command-line only OS?,,4,4,CoreSet,22
2016-06-21 14:35:00,11945882,Ask HN: How do you take notes other than using paper?,,42,85,simon_acca,14
2016-06-21 15:14:00,11946243,Ask HN: How do you plan your life?,,1,4,0x54MUR41,15
2016-08-13 09:33:00,12280881,Ask HN: Have you launched a failed web business?,,50,42,marktangotango,9
2015-10-03 15:55:00,10324295,"Ask HN: As a startup CTO, how do I protect my web app from security threats?",,4,7,svepuri,15
2016-03-08 22:05:00,11249143,"Ask HN: Re-learn JavaScript today, where to start?",,6,9,simonebrunozzi,22
2016-08-26 00:49:00,12363580,Ask HN: Single or multiple mounting point(s) in React app?,,1,1,billykwok,0
2016-05-28 11:40:00,11791304,"Ask HN: If UIs can be patented, why not APIs?",,3,4,whack,11
2016-04-18 18:36:00,11522143,Ask HN: Teaching kids to program?,,6,9,matheweis,18
2016-01-14 10:58:00,10900618,Ask HN: Where do you share content to that most ppl don't know?,,2,1,LukeFitzpatrick,10
2016-08-10 22:24:00,12265147,Ask HN: What do you use for password management and why?,,13,20,master_plan,22
2016-08-31 11:41:00,12397525,Ask HN: How do you manage per-service emails with aliases?,,5,6,lnalx,11
2015-10-14 23:09:00,10390172,Ask HN: Any small businesses buying K-cup pods,,1,1,logicb,23
2016-01-21 22:42:00,10949099,"Ask HN: Consultants, how do you handle commissions?",,10,2,musha68k,22
2016-09-01 15:00:00,12405698,Ask HN: Who is hiring? (September 2016),,521,910,whoishiring,15
2016-02-04 22:43:00,11037880,Ask HN: How many iPhones match the total USSR computing power in 1970? 1985?,,2,3,brandelune,22
2016-09-05 12:34:00,12429830,Ask HN: When is flirting at the workplace sexist?,,3,1,thanatropism,12
2016-07-20 10:22:00,12127950,Ask HN: Getting started with web app development,,8,12,tananaev,10
2015-11-05 04:13:00,10511588,Ask HN: Please recommend an affordable wifi temp adjustable light bulb,,2,2,soulbadguy,4
2016-02-26 01:52:00,11179355,Ask HN: Please increase the amount of time edit is available on comments,,2,3,samstave,1
2016-02-16 19:49:00,11112631,Ask HN: I hacked the mental health industry now what?,,2,5,tcj_phx,19
2015-10-28 02:34:00,10462576,Ask HN: Do I choose a few team members or lose our only investor?,,11,12,CaptainAwesome,2
